Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4999,
Trigger Level,3.980E-01,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E-01,
Vertical Position,-4.160E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,10000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,1.000E-04,
Horizontal Old Scale,1.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.32,
Mode,Detail,
Waveform Data,
-2.098000e-01,6.12e-01,
-2.097000e-01,6.08e-01,
-2.096000e-01,6.08e-01,
-2.095000e-01,6.12e-01,
-2.094000e-01,6.12e-01,
-2.093000e-01,6.20e-01,
-2.092000e-01,6.08e-01,
-2.091000e-01,6.24e-01,
-2.090000e-01,6.16e-01,
-2.089000e-01,6.16e-01,
-2.088000e-01,6.16e-01,
-2.087000e-01,6.16e-01,
-2.086000e-01,6.24e-01,
-2.085000e-01,6.16e-01,
-2.084000e-01,6.36e-01,
-2.083000e-01,6.32e-01,
-2.082000e-01,6.56e-01,
-2.081000e-01,6.52e-01,
-2.080000e-01,6.16e-01,
-2.079000e-01,6.52e-01,
-2.078000e-01,6.56e-01,
-2.077000e-01,6.68e-01,
-2.076000e-01,6.76e-01,
-2.075000e-01,6.80e-01,
-2.074000e-01,6.84e-01,
-2.073000e-01,6.76e-01,
-2.072000e-01,6.76e-01,
-2.071000e-01,6.80e-01,
-2.070000e-01,6.80e-01,
-2.069000e-01,6.80e-01,
-2.068000e-01,6.16e-01,
-2.067000e-01,6.24e-01,
-2.066000e-01,6.52e-01,
-2.065000e-01,6.52e-01,
-2.064000e-01,6.44e-01,
-2.063000e-01,6.44e-01,
-2.062000e-01,6.40e-01,
-2.061000e-01,6.32e-01,
-2.060000e-01,6.16e-01,
-2.059000e-01,6.36e-01,
-2.058000e-01,6.24e-01,
-2.057000e-01,6.16e-01,
-2.056000e-01,6.24e-01,
-2.055000e-01,6.16e-01,
-2.054000e-01,6.24e-01,
-2.053000e-01,6.24e-01,
-2.052000e-01,6.32e-01,
-2.051000e-01,6.24e-01,
-2.050000e-01,6.20e-01,
-2.049000e-01,6.44e-01,
-2.048000e-01,6.44e-01,
-2.047000e-01,6.40e-01,
-2.046000e-01,6.36e-01,
-2.045000e-01,6.44e-01,
-2.044000e-01,6.52e-01,
-2.043000e-01,6.52e-01,
-2.042000e-01,6.40e-01,
-2.041000e-01,6.40e-01,
-2.040000e-01,6.24e-01,
-2.039000e-01,5.44e-01,
-2.038000e-01,5.68e-01,
-2.037000e-01,5.52e-01,
-2.036000e-01,5.52e-01,
-2.035000e-01,5.48e-01,
-2.034000e-01,5.36e-01,
-2.033000e-01,5.48e-01,
-2.032000e-01,5.48e-01,
-2.031000e-01,5.32e-01,
-2.030000e-01,5.44e-01,
-2.029000e-01,5.48e-01,
-2.028000e-01,5.36e-01,
-2.027000e-01,5.32e-01,
-2.026000e-01,5.28e-01,
-2.025000e-01,5.20e-01,
-2.024000e-01,5.48e-01,
-2.023000e-01,5.20e-01,
-2.022000e-01,5.28e-01,
-2.021000e-01,5.52e-01,
-2.020000e-01,5.48e-01,
-2.019000e-01,5.52e-01,
-2.018000e-01,5.48e-01,
-2.017000e-01,5.56e-01,
-2.016000e-01,5.64e-01,
-2.015000e-01,5.64e-01,
-2.014000e-01,5.68e-01,
-2.013000e-01,5.72e-01,
-2.012000e-01,5.72e-01,
-2.011000e-01,5.76e-01,
-2.010000e-01,5.64e-01,
-2.009000e-01,5.28e-01,
-2.008000e-01,5.24e-01,
-2.007000e-01,5.56e-01,
-2.006000e-01,5.32e-01,
-2.005000e-01,5.28e-01,
-2.004000e-01,5.72e-01,
-2.003000e-01,5.44e-01,
-2.002000e-01,5.36e-01,
-2.001000e-01,5.68e-01,
-2.000000e-01,5.64e-01,
-1.999000e-01,5.64e-01,
-1.998000e-01,5.64e-01,
-1.997000e-01,5.72e-01,
-1.996000e-01,5.80e-01,
-1.995000e-01,5.76e-01,
-1.994000e-01,5.72e-01,
-1.993000e-01,5.68e-01,
-1.992000e-01,5.64e-01,
-1.991000e-01,5.52e-01,
-1.990000e-01,5.44e-01,
-1.989000e-01,5.32e-01,
-1.988000e-01,5.24e-01,
-1.987000e-01,5.24e-01,
-1.986000e-01,5.28e-01,
-1.985000e-01,5.52e-01,
-1.984000e-01,5.52e-01,
-1.983000e-01,5.44e-01,
-1.982000e-01,5.36e-01,
-1.981000e-01,5.32e-01,
-1.980000e-01,5.32e-01,
-1.979000e-01,5.28e-01,
-1.978000e-01,5.48e-01,
-1.977000e-01,5.44e-01,
-1.976000e-01,5.44e-01,
-1.975000e-01,5.48e-01,
-1.974000e-01,5.36e-01,
-1.973000e-01,5.44e-01,
-1.972000e-01,5.44e-01,
-1.971000e-01,5.44e-01,
-1.970000e-01,5.52e-01,
-1.969000e-01,5.44e-01,
-1.968000e-01,5.56e-01,
-1.967000e-01,5.44e-01,
-1.966000e-01,5.52e-01,
-1.965000e-01,5.56e-01,
-1.964000e-01,5.72e-01,
-1.963000e-01,5.68e-01,
-1.962000e-01,5.64e-01,
-1.961000e-01,5.68e-01,
-1.960000e-01,5.64e-01,
-1.959000e-01,5.68e-01,
-1.958000e-01,5.76e-01,
-1.957000e-01,5.76e-01,
-1.956000e-01,5.68e-01,
-1.955000e-01,5.72e-01,
-1.954000e-01,5.76e-01,
-1.953000e-01,5.88e-01,
-1.952000e-01,6.00e-01,
-1.951000e-01,6.00e-01,
-1.950000e-01,6.12e-01,
-1.949000e-01,5.80e-01,
-1.948000e-01,5.96e-01,
-1.947000e-01,6.12e-01,
-1.946000e-01,6.24e-01,
-1.945000e-01,6.32e-01,
-1.944000e-01,6.36e-01,
-1.943000e-01,6.32e-01,
-1.942000e-01,6.36e-01,
-1.941000e-01,6.24e-01,
-1.940000e-01,6.20e-01,
-1.939000e-01,5.72e-01,
-1.938000e-01,6.36e-01,
-1.937000e-01,6.32e-01,
-1.936000e-01,6.32e-01,
-1.935000e-01,6.32e-01,
-1.934000e-01,6.40e-01,
-1.933000e-01,6.44e-01,
-1.932000e-01,6.36e-01,
-1.931000e-01,6.36e-01,
-1.930000e-01,6.40e-01,
-1.929000e-01,6.32e-01,
-1.928000e-01,6.12e-01,
-1.927000e-01,6.16e-01,
-1.926000e-01,5.88e-01,
-1.925000e-01,5.64e-01,
-1.924000e-01,6.32e-01,
-1.923000e-01,6.40e-01,
-1.922000e-01,5.76e-01,
-1.921000e-01,6.40e-01,
-1.920000e-01,6.36e-01,
-1.919000e-01,5.80e-01,
-1.918000e-01,6.32e-01,
-1.917000e-01,6.36e-01,
-1.916000e-01,6.12e-01,
-1.915000e-01,6.24e-01,
-1.914000e-01,6.36e-01,
-1.913000e-01,6.32e-01,
-1.912000e-01,5.80e-01,
-1.911000e-01,6.00e-01,
-1.910000e-01,6.20e-01,
-1.909000e-01,5.96e-01,
-1.908000e-01,5.88e-01,
-1.907000e-01,5.96e-01,
-1.906000e-01,6.08e-01,
-1.905000e-01,6.16e-01,
-1.904000e-01,5.80e-01,
-1.903000e-01,6.20e-01,
-1.902000e-01,5.76e-01,
-1.901000e-01,6.12e-01,
-1.900000e-01,6.32e-01,
-1.899000e-01,5.92e-01,
-1.898000e-01,5.96e-01,
-1.897000e-01,5.92e-01,
-1.896000e-01,6.36e-01,
-1.895000e-01,6.16e-01,
-1.894000e-01,6.24e-01,
-1.893000e-01,6.16e-01,
-1.892000e-01,5.92e-01,
-1.891000e-01,5.96e-01,
-1.890000e-01,6.00e-01,
-1.889000e-01,5.96e-01,
-1.888000e-01,5.92e-01,
-1.887000e-01,6.00e-01,
-1.886000e-01,5.88e-01,
-1.885000e-01,5.92e-01,
-1.884000e-01,5.96e-01,
-1.883000e-01,5.92e-01,
-1.882000e-01,5.92e-01,
-1.881000e-01,5.92e-01,
-1.880000e-01,5.92e-01,
-1.879000e-01,5.92e-01,
-1.878000e-01,5.92e-01,
-1.877000e-01,6.12e-01,
-1.876000e-01,6.00e-01,
-1.875000e-01,6.00e-01,
-1.874000e-01,5.96e-01,
-1.873000e-01,6.00e-01,
-1.872000e-01,6.00e-01,
-1.871000e-01,6.20e-01,
-1.870000e-01,6.12e-01,
-1.869000e-01,6.24e-01,
-1.868000e-01,6.20e-01,
-1.867000e-01,6.12e-01,
-1.866000e-01,6.24e-01,
-1.865000e-01,6.24e-01,
-1.864000e-01,6.16e-01,
-1.863000e-01,6.32e-01,
-1.862000e-01,6.32e-01,
-1.861000e-01,6.24e-01,
-1.860000e-01,6.32e-01,
-1.859000e-01,6.32e-01,
-1.858000e-01,6.76e-01,
-1.857000e-01,6.32e-01,
-1.856000e-01,6.24e-01,
-1.855000e-01,6.32e-01,
-1.854000e-01,6.20e-01,
-1.853000e-01,6.24e-01,
-1.852000e-01,6.20e-01,
-1.851000e-01,6.52e-01,
-1.850000e-01,6.44e-01,
-1.849000e-01,6.16e-01,
-1.848000e-01,6.20e-01,
-1.847000e-01,6.08e-01,
-1.846000e-01,5.96e-01,
-1.845000e-01,6.00e-01,
-1.844000e-01,5.96e-01,
-1.843000e-01,5.92e-01,
-1.842000e-01,6.36e-01,
-1.841000e-01,6.08e-01,
-1.840000e-01,6.00e-01,
-1.839000e-01,5.92e-01,
-1.838000e-01,5.92e-01,
-1.837000e-01,6.20e-01,
-1.836000e-01,6.60e-01,
-1.835000e-01,6.56e-01,
-1.834000e-01,6.36e-01,
-1.833000e-01,5.76e-01,
-1.832000e-01,5.72e-01,
-1.831000e-01,5.72e-01,
-1.830000e-01,5.72e-01,
-1.829000e-01,5.76e-01,
-1.828000e-01,5.68e-01,
-1.827000e-01,5.80e-01,
-1.826000e-01,5.76e-01,
-1.825000e-01,5.80e-01,
-1.824000e-01,6.16e-01,
-1.823000e-01,5.96e-01,
-1.822000e-01,5.76e-01,
-1.821000e-01,6.00e-01,
-1.820000e-01,6.00e-01,
-1.819000e-01,5.88e-01,
-1.818000e-01,6.24e-01,
-1.817000e-01,6.16e-01,
-1.816000e-01,5.76e-01,
-1.815000e-01,5.76e-01,
-1.814000e-01,5.92e-01,
-1.813000e-01,5.80e-01,
-1.812000e-01,6.08e-01,
-1.811000e-01,5.80e-01,
-1.810000e-01,5.88e-01,
-1.809000e-01,5.88e-01,
-1.808000e-01,5.80e-01,
-1.807000e-01,5.80e-01,
-1.806000e-01,5.88e-01,
-1.805000e-01,5.76e-01,
-1.804000e-01,5.88e-01,
-1.803000e-01,5.80e-01,
-1.802000e-01,6.00e-01,
-1.801000e-01,5.96e-01,
-1.800000e-01,6.00e-01,
-1.799000e-01,6.12e-01,
-1.798000e-01,6.00e-01,
-1.797000e-01,6.44e-01,
-1.796000e-01,6.56e-01,
-1.795000e-01,6.40e-01,
-1.794000e-01,6.08e-01,
-1.793000e-01,6.12e-01,
-1.792000e-01,6.00e-01,
-1.791000e-01,6.24e-01,
-1.790000e-01,5.92e-01,
-1.789000e-01,5.96e-01,
-1.788000e-01,5.88e-01,
-1.787000e-01,5.80e-01,
-1.786000e-01,5.88e-01,
-1.785000e-01,5.76e-01,
-1.784000e-01,5.92e-01,
-1.783000e-01,6.00e-01,
-1.782000e-01,6.08e-01,
-1.781000e-01,6.00e-01,
-1.780000e-01,6.20e-01,
-1.779000e-01,6.24e-01,
-1.778000e-01,6.24e-01,
-1.777000e-01,5.96e-01,
-1.776000e-01,5.92e-01,
-1.775000e-01,5.92e-01,
-1.774000e-01,5.92e-01,
-1.773000e-01,6.52e-01,
-1.772000e-01,6.36e-01,
-1.771000e-01,6.32e-01,
-1.770000e-01,6.32e-01,
-1.769000e-01,6.32e-01,
-1.768000e-01,6.32e-01,
-1.767000e-01,6.32e-01,
-1.766000e-01,6.64e-01,
-1.765000e-01,6.64e-01,
-1.764000e-01,6.68e-01,
-1.763000e-01,6.44e-01,
-1.762000e-01,6.76e-01,
-1.761000e-01,6.76e-01,
-1.760000e-01,6.60e-01,
-1.759000e-01,6.60e-01,
-1.758000e-01,6.76e-01,
-1.757000e-01,6.76e-01,
-1.756000e-01,6.80e-01,
-1.755000e-01,6.80e-01,
-1.754000e-01,6.80e-01,
-1.753000e-01,6.84e-01,
-1.752000e-01,6.88e-01,
-1.751000e-01,6.88e-01,
-1.750000e-01,7.00e-01,
-1.749000e-01,7.08e-01,
-1.748000e-01,7.08e-01,
-1.747000e-01,7.08e-01,
-1.746000e-01,7.08e-01,
-1.745000e-01,7.00e-01,
-1.744000e-01,7.00e-01,
-1.743000e-01,6.88e-01,
-1.742000e-01,6.96e-01,
-1.741000e-01,7.04e-01,
-1.740000e-01,7.00e-01,
-1.739000e-01,7.00e-01,
-1.738000e-01,6.88e-01,
-1.737000e-01,6.84e-01,
-1.736000e-01,6.80e-01,
-1.735000e-01,6.84e-01,
-1.734000e-01,6.80e-01,
-1.733000e-01,6.80e-01,
-1.732000e-01,6.76e-01,
-1.731000e-01,6.84e-01,
-1.730000e-01,6.84e-01,
-1.729000e-01,6.88e-01,
-1.728000e-01,6.96e-01,
-1.727000e-01,6.96e-01,
-1.726000e-01,6.96e-01,
-1.725000e-01,6.88e-01,
-1.724000e-01,6.84e-01,
-1.723000e-01,6.36e-01,
-1.722000e-01,6.88e-01,
-1.721000e-01,6.76e-01,
-1.720000e-01,6.84e-01,
-1.719000e-01,6.84e-01,
-1.718000e-01,6.76e-01,
-1.717000e-01,6.68e-01,
-1.716000e-01,6.76e-01,
-1.715000e-01,6.68e-01,
-1.714000e-01,6.64e-01,
-1.713000e-01,6.76e-01,
-1.712000e-01,6.68e-01,
-1.711000e-01,6.68e-01,
-1.710000e-01,6.80e-01,
-1.709000e-01,6.80e-01,
-1.708000e-01,6.80e-01,
-1.707000e-01,6.80e-01,
-1.706000e-01,6.76e-01,
-1.705000e-01,6.68e-01,
-1.704000e-01,6.80e-01,
-1.703000e-01,6.76e-01,
-1.702000e-01,6.68e-01,
-1.701000e-01,6.68e-01,
-1.700000e-01,6.68e-01,
-1.699000e-01,6.16e-01,
-1.698000e-01,6.12e-01,
-1.697000e-01,6.56e-01,
-1.696000e-01,6.44e-01,
-1.695000e-01,6.20e-01,
-1.694000e-01,6.16e-01,
-1.693000e-01,6.16e-01,
-1.692000e-01,6.12e-01,
-1.691000e-01,6.60e-01,
-1.690000e-01,6.24e-01,
-1.689000e-01,6.24e-01,
-1.688000e-01,5.88e-01,
-1.687000e-01,5.80e-01,
-1.686000e-01,5.88e-01,
-1.685000e-01,6.00e-01,
-1.684000e-01,6.08e-01,
-1.683000e-01,6.12e-01,
-1.682000e-01,6.12e-01,
-1.681000e-01,6.12e-01,
-1.680000e-01,6.16e-01,
-1.679000e-01,6.16e-01,
-1.678000e-01,6.20e-01,
-1.677000e-01,6.16e-01,
-1.676000e-01,6.16e-01,
-1.675000e-01,6.08e-01,
-1.674000e-01,5.88e-01,
-1.673000e-01,6.16e-01,
-1.672000e-01,5.96e-01,
-1.671000e-01,5.96e-01,
-1.670000e-01,6.36e-01,
-1.669000e-01,6.32e-01,
-1.668000e-01,6.52e-01,
-1.667000e-01,6.44e-01,
-1.666000e-01,6.44e-01,
-1.665000e-01,6.24e-01,
-1.664000e-01,6.20e-01,
-1.663000e-01,6.24e-01,
-1.662000e-01,5.72e-01,
-1.661000e-01,5.96e-01,
-1.660000e-01,6.36e-01,
-1.659000e-01,6.32e-01,
-1.658000e-01,6.32e-01,
-1.657000e-01,6.24e-01,
-1.656000e-01,6.36e-01,
-1.655000e-01,6.24e-01,
-1.654000e-01,6.36e-01,
-1.653000e-01,6.36e-01,
-1.652000e-01,6.36e-01,
-1.651000e-01,6.36e-01,
-1.650000e-01,6.36e-01,
-1.649000e-01,6.36e-01,
-1.648000e-01,6.32e-01,
-1.647000e-01,6.40e-01,
-1.646000e-01,6.44e-01,
-1.645000e-01,6.56e-01,
-1.644000e-01,6.52e-01,
-1.643000e-01,6.52e-01,
-1.642000e-01,6.52e-01,
-1.641000e-01,6.36e-01,
-1.640000e-01,5.88e-01,
-1.639000e-01,5.72e-01,
-1.638000e-01,6.36e-01,
-1.637000e-01,6.52e-01,
-1.636000e-01,5.80e-01,
-1.635000e-01,6.44e-01,
-1.634000e-01,6.52e-01,
-1.633000e-01,5.72e-01,
-1.632000e-01,5.76e-01,
-1.631000e-01,6.52e-01,
-1.630000e-01,5.88e-01,
-1.629000e-01,5.68e-01,
-1.628000e-01,6.32e-01,
-1.627000e-01,6.52e-01,
-1.626000e-01,6.44e-01,
-1.625000e-01,6.44e-01,
-1.624000e-01,6.52e-01,
-1.623000e-01,5.72e-01,
-1.622000e-01,6.44e-01,
-1.621000e-01,6.24e-01,
-1.620000e-01,5.64e-01,
-1.619000e-01,6.44e-01,
-1.618000e-01,6.40e-01,
-1.617000e-01,6.40e-01,
-1.616000e-01,6.52e-01,
-1.615000e-01,6.56e-01,
-1.614000e-01,6.44e-01,
-1.613000e-01,6.56e-01,
-1.612000e-01,6.60e-01,
-1.611000e-01,6.56e-01,
-1.610000e-01,6.68e-01,
-1.609000e-01,6.76e-01,
-1.608000e-01,6.68e-01,
-1.607000e-01,6.76e-01,
-1.606000e-01,6.56e-01,
-1.605000e-01,6.60e-01,
-1.604000e-01,6.52e-01,
-1.603000e-01,6.44e-01,
-1.602000e-01,6.52e-01,
-1.601000e-01,6.44e-01,
-1.600000e-01,6.52e-01,
-1.599000e-01,6.40e-01,
-1.598000e-01,6.56e-01,
-1.597000e-01,6.32e-01,
-1.596000e-01,6.44e-01,
-1.595000e-01,6.56e-01,
-1.594000e-01,6.44e-01,
-1.593000e-01,6.44e-01,
-1.592000e-01,6.36e-01,
-1.591000e-01,6.32e-01,
-1.590000e-01,6.40e-01,
-1.589000e-01,6.36e-01,
-1.588000e-01,6.32e-01,
-1.587000e-01,6.24e-01,
-1.586000e-01,6.32e-01,
-1.585000e-01,6.36e-01,
-1.584000e-01,6.32e-01,
-1.583000e-01,6.20e-01,
-1.582000e-01,6.32e-01,
-1.581000e-01,6.20e-01,
-1.580000e-01,6.40e-01,
-1.579000e-01,6.32e-01,
-1.578000e-01,6.24e-01,
-1.577000e-01,6.16e-01,
-1.576000e-01,6.16e-01,
-1.575000e-01,6.12e-01,
-1.574000e-01,5.72e-01,
-1.573000e-01,6.24e-01,
-1.572000e-01,5.76e-01,
-1.571000e-01,5.76e-01,
-1.570000e-01,5.64e-01,
-1.569000e-01,6.08e-01,
-1.568000e-01,6.00e-01,
-1.567000e-01,6.00e-01,
-1.566000e-01,6.12e-01,
-1.565000e-01,5.52e-01,
-1.564000e-01,6.08e-01,
-1.563000e-01,6.12e-01,
-1.562000e-01,5.76e-01,
-1.561000e-01,6.12e-01,
-1.560000e-01,6.00e-01,
-1.559000e-01,6.00e-01,
-1.558000e-01,6.08e-01,
-1.557000e-01,6.16e-01,
-1.556000e-01,5.92e-01,
-1.555000e-01,6.00e-01,
-1.554000e-01,5.88e-01,
-1.553000e-01,5.96e-01,
-1.552000e-01,6.12e-01,
-1.551000e-01,5.76e-01,
-1.550000e-01,5.68e-01,
-1.549000e-01,5.48e-01,
-1.548000e-01,5.48e-01,
-1.547000e-01,5.68e-01,
-1.546000e-01,5.48e-01,
-1.545000e-01,5.44e-01,
-1.544000e-01,5.52e-01,
-1.543000e-01,5.48e-01,
-1.542000e-01,5.52e-01,
-1.541000e-01,6.24e-01,
-1.540000e-01,6.32e-01,
-1.539000e-01,6.36e-01,
-1.538000e-01,6.36e-01,
-1.537000e-01,6.36e-01,
-1.536000e-01,6.36e-01,
-1.535000e-01,6.36e-01,
-1.534000e-01,6.36e-01,
-1.533000e-01,6.40e-01,
-1.532000e-01,6.36e-01,
-1.531000e-01,6.36e-01,
-1.530000e-01,6.36e-01,
-1.529000e-01,5.52e-01,
-1.528000e-01,6.32e-01,
-1.527000e-01,6.24e-01,
-1.526000e-01,6.36e-01,
-1.525000e-01,6.40e-01,
-1.524000e-01,6.36e-01,
-1.523000e-01,6.36e-01,
-1.522000e-01,6.36e-01,
-1.521000e-01,6.32e-01,
-1.520000e-01,5.52e-01,
-1.519000e-01,5.44e-01,
-1.518000e-01,5.36e-01,
-1.517000e-01,5.44e-01,
-1.516000e-01,5.52e-01,
-1.515000e-01,5.24e-01,
-1.514000e-01,5.48e-01,
-1.513000e-01,5.36e-01,
-1.512000e-01,5.48e-01,
-1.511000e-01,5.32e-01,
-1.510000e-01,5.36e-01,
-1.509000e-01,5.64e-01,
-1.508000e-01,5.48e-01,
-1.507000e-01,5.44e-01,
-1.506000e-01,5.36e-01,
-1.505000e-01,5.56e-01,
-1.504000e-01,5.52e-01,
-1.503000e-01,5.44e-01,
-1.502000e-01,5.52e-01,
-1.501000e-01,5.44e-01,
-1.500000e-01,5.44e-01,
-1.499000e-01,5.52e-01,
-1.498000e-01,5.24e-01,
-1.497000e-01,5.36e-01,
-1.496000e-01,5.44e-01,
-1.495000e-01,5.36e-01,
-1.494000e-01,5.28e-01,
-1.493000e-01,5.12e-01,
-1.492000e-01,5.36e-01,
-1.491000e-01,5.36e-01,
-1.490000e-01,5.08e-01,
-1.489000e-01,5.48e-01,
-1.488000e-01,5.36e-01,
-1.487000e-01,5.24e-01,
-1.486000e-01,5.48e-01,
-1.485000e-01,5.28e-01,
-1.484000e-01,5.44e-01,
-1.483000e-01,5.20e-01,
-1.482000e-01,5.08e-01,
-1.481000e-01,5.20e-01,
-1.480000e-01,5.12e-01,
-1.479000e-01,5.24e-01,
-1.478000e-01,5.56e-01,
-1.477000e-01,5.64e-01,
-1.476000e-01,5.68e-01,
-1.475000e-01,5.52e-01,
-1.474000e-01,5.64e-01,
-1.473000e-01,5.44e-01,
-1.472000e-01,5.32e-01,
-1.471000e-01,5.32e-01,
-1.470000e-01,5.32e-01,
-1.469000e-01,5.36e-01,
-1.468000e-01,5.44e-01,
-1.467000e-01,5.44e-01,
-1.466000e-01,5.48e-01,
-1.465000e-01,5.48e-01,
-1.464000e-01,5.48e-01,
-1.463000e-01,5.48e-01,
-1.462000e-01,5.44e-01,
-1.461000e-01,5.44e-01,
-1.460000e-01,5.44e-01,
-1.459000e-01,5.48e-01,
-1.458000e-01,5.48e-01,
-1.457000e-01,5.52e-01,
-1.456000e-01,5.52e-01,
-1.455000e-01,5.64e-01,
-1.454000e-01,5.64e-01,
-1.453000e-01,5.64e-01,
-1.452000e-01,5.52e-01,
-1.451000e-01,5.68e-01,
-1.450000e-01,5.56e-01,
-1.449000e-01,5.52e-01,
-1.448000e-01,5.92e-01,
-1.447000e-01,5.48e-01,
-1.446000e-01,5.48e-01,
-1.445000e-01,5.56e-01,
-1.444000e-01,5.52e-01,
-1.443000e-01,5.76e-01,
-1.442000e-01,5.52e-01,
-1.441000e-01,5.92e-01,
-1.440000e-01,5.56e-01,
-1.439000e-01,5.80e-01,
-1.438000e-01,5.88e-01,
-1.437000e-01,5.96e-01,
-1.436000e-01,5.92e-01,
-1.435000e-01,5.96e-01,
-1.434000e-01,6.08e-01,
-1.433000e-01,6.12e-01,
-1.432000e-01,6.00e-01,
-1.431000e-01,6.16e-01,
-1.430000e-01,6.08e-01,
-1.429000e-01,6.20e-01,
-1.428000e-01,5.92e-01,
-1.427000e-01,6.20e-01,
-1.426000e-01,6.20e-01,
-1.425000e-01,6.20e-01,
-1.424000e-01,6.20e-01,
-1.423000e-01,6.08e-01,
-1.422000e-01,6.12e-01,
-1.421000e-01,6.40e-01,
-1.420000e-01,5.96e-01,
-1.419000e-01,6.00e-01,
-1.418000e-01,5.80e-01,
-1.417000e-01,6.00e-01,
-1.416000e-01,6.16e-01,
-1.415000e-01,5.76e-01,
-1.414000e-01,5.88e-01,
-1.413000e-01,5.64e-01,
-1.412000e-01,5.64e-01,
-1.411000e-01,5.76e-01,
-1.410000e-01,5.72e-01,
-1.409000e-01,5.72e-01,
-1.408000e-01,5.88e-01,
-1.407000e-01,5.76e-01,
-1.406000e-01,5.76e-01,
-1.405000e-01,5.76e-01,
-1.404000e-01,5.80e-01,
-1.403000e-01,5.72e-01,
-1.402000e-01,5.92e-01,
-1.401000e-01,5.80e-01,
-1.400000e-01,5.72e-01,
-1.399000e-01,6.20e-01,
-1.398000e-01,5.88e-01,
-1.397000e-01,5.88e-01,
-1.396000e-01,5.80e-01,
-1.395000e-01,5.68e-01,
-1.394000e-01,5.72e-01,
-1.393000e-01,6.36e-01,
-1.392000e-01,6.40e-01,
-1.391000e-01,6.52e-01,
-1.390000e-01,6.44e-01,
-1.389000e-01,6.52e-01,
-1.388000e-01,6.52e-01,
-1.387000e-01,6.40e-01,
-1.386000e-01,6.40e-01,
-1.385000e-01,6.36e-01,
-1.384000e-01,5.52e-01,
-1.383000e-01,5.64e-01,
-1.382000e-01,5.80e-01,
-1.381000e-01,5.64e-01,
-1.380000e-01,6.08e-01,
-1.379000e-01,6.12e-01,
-1.378000e-01,6.12e-01,
-1.377000e-01,6.08e-01,
-1.376000e-01,6.08e-01,
-1.375000e-01,6.08e-01,
-1.374000e-01,5.96e-01,
-1.373000e-01,6.12e-01,
-1.372000e-01,6.12e-01,
-1.371000e-01,6.12e-01,
-1.370000e-01,6.16e-01,
-1.369000e-01,6.12e-01,
-1.368000e-01,6.24e-01,
-1.367000e-01,6.24e-01,
-1.366000e-01,6.44e-01,
-1.365000e-01,6.44e-01,
-1.364000e-01,6.40e-01,
-1.363000e-01,6.52e-01,
-1.362000e-01,6.56e-01,
-1.361000e-01,6.68e-01,
-1.360000e-01,6.60e-01,
-1.359000e-01,6.52e-01,
-1.358000e-01,6.60e-01,
-1.357000e-01,6.64e-01,
-1.356000e-01,6.56e-01,
-1.355000e-01,6.60e-01,
-1.354000e-01,6.64e-01,
-1.353000e-01,6.60e-01,
-1.352000e-01,6.60e-01,
-1.351000e-01,6.64e-01,
-1.350000e-01,6.64e-01,
-1.349000e-01,6.52e-01,
-1.348000e-01,6.44e-01,
-1.347000e-01,6.40e-01,
-1.346000e-01,6.36e-01,
-1.345000e-01,6.32e-01,
-1.344000e-01,6.24e-01,
-1.343000e-01,6.36e-01,
-1.342000e-01,6.40e-01,
-1.341000e-01,6.44e-01,
-1.340000e-01,6.40e-01,
-1.339000e-01,6.36e-01,
-1.338000e-01,6.44e-01,
-1.337000e-01,6.52e-01,
-1.336000e-01,6.52e-01,
-1.335000e-01,6.52e-01,
-1.334000e-01,6.56e-01,
-1.333000e-01,6.60e-01,
-1.332000e-01,6.60e-01,
-1.331000e-01,6.56e-01,
-1.330000e-01,6.40e-01,
-1.329000e-01,6.52e-01,
-1.328000e-01,6.24e-01,
-1.327000e-01,6.20e-01,
-1.326000e-01,6.12e-01,
-1.325000e-01,6.12e-01,
-1.324000e-01,6.36e-01,
-1.323000e-01,6.56e-01,
-1.322000e-01,6.44e-01,
-1.321000e-01,6.60e-01,
-1.320000e-01,6.56e-01,
-1.319000e-01,6.60e-01,
-1.318000e-01,6.60e-01,
-1.317000e-01,6.56e-01,
-1.316000e-01,6.32e-01,
-1.315000e-01,6.16e-01,
-1.314000e-01,6.40e-01,
-1.313000e-01,6.40e-01,
-1.312000e-01,6.08e-01,
-1.311000e-01,6.00e-01,
-1.310000e-01,6.08e-01,
-1.309000e-01,6.08e-01,
-1.308000e-01,5.88e-01,
-1.307000e-01,6.56e-01,
-1.306000e-01,6.68e-01,
-1.305000e-01,6.60e-01,
-1.304000e-01,6.60e-01,
-1.303000e-01,6.60e-01,
-1.302000e-01,6.64e-01,
-1.301000e-01,6.12e-01,
-1.300000e-01,6.08e-01,
-1.299000e-01,5.92e-01,
-1.298000e-01,5.92e-01,
-1.297000e-01,5.92e-01,
-1.296000e-01,6.20e-01,
